OrderID;OrderPriority;OrderDate;CustomerID;Country;ProductID;Category;Quantity;PricePerUnit;Payment
2405217;Next Day;06.10.2024;5021125;Slovakia;1031550;Bathroom;45;4.86;PayPal
2405218;Regular;07.10.2024;1527455;Austria;1059894;Lights;12;7.49;PayPal
2405219;Express;07.10.2024;2942357;France;1073642;Bathroom;41;7.09;Credit Card - VISA
2405220;Regular;07.10.2024;2806300;Italy;1038833;Living;36;4.53;PayPal
2405221;Regular;07.10.2024;1753057;France;1080046;Living;1;6.13;Credit Card - Mastercard
2405222;Next Day;07.10.2024;1753057;France;1080046;Living;4;6.13;Credit Card - Mastercard
2405223;Regular;07.10.2024;4083662;Slovenia;1087058;Heating;23;1.99;Debit Card - Maestro
2405224;Regular;07.10.2024;1506494;France;1014912;Living;35;19.99;Advance Payment
2405225;Express;07.10.2024;2109629;Switzerland;1001429;Kitchen;50;8.16;Debit Card - Maestro
2405226;Regular;07.10.2024;2972468;Slovakia;1002089;Kitchen;16;11.15;Credit Card - VISA
2405227;Next Day;07.10.2024;2972468;Slovakia;1002089;Kitchen;8;11.15;Credit Card - VISA
2405228;Express;07.10.2024;1753057;France;1080046;Living;1;6.13;Credit Card - Mastercard
2405229;Next Day;07.10.2024;1753057;France;1080046;Living;4;6.13;Credit Card - Mastercard
2405230;Next Day;07.10.2024;1318646;Austria;1065542;Kitchen;20;1.49;Direct Debit
2405231;Next Day;07.10.2024;1506494;France;1014912;Living;43;19.99;Advance Payment
2405232;Regular;07.10.2024;1506494;France;1025032;Living;1;8.65;Advance Payment
2405233;Express;07.10.2024;4774974;Austria;1068656;Heating;43;48.26;Credit Card - Diners
2405234;Next Day;07.10.2024;1341721;Czech Republic;1013403;Heating;27;4.99;Debit Card - Maestro
2405234;Next Day;07.10.2024;2972468;Slovakia;1002089;Kitchen;8;11.15;Credit Card - VISA
2405235;Express;07.10.2024;2942357;France;1003029;Lights;3;0.76;Credit Card - VISA
2405236;Regular;07.10.2024;3858002;Switzerland;1054575;Bathroom;25;6.32;Credit Card - American Express
2405237;Next Day;07.10.2024;3104463;Austria;1023937;Kitchen;44;2.03;Advance Payment
2405238;Next Day;07.10.2024;4289234;Austria;1085828;Bathroom;40;12.23;Direct Debit
2405239;Express;07.10.2024;5126835;Germany;1078540;Heating;28;24.49;Apple Pay
2405239;Express;07.10.2024;5126835;Germany;1018838;Lights;9;0.8;Apple Pay
2405240;Regular;07.10.2024;1286266;Italy;1048573;Bathroom;38;2.99;Credit Card - Mastercard
2405241;Express;07.10.2024;1506494;France;1025032;Living;8;8.65;Advance Payment
2405242;Next Day;07.10.2024;3858002;Switzerland;1084250;Kitchen;33;2.99;Credit Card - American Express
2405243;Next Day;07.10.2024;3736999;Slovakia;1096534;Living;16;1.99;Apple Pay
2405244;Regular;07.10.2024;4288360;Germany;1050585;Bathroom;16;43.71;Advance Payment
2405245;Regular;07.10.2024;2604895;Germany;1089095;Bathroom;34;5.13;Credit Card - VISA
2405246;Express;07.10.2024;5170484;Switzerland;1005141;Heating;23;5;Apple Pay
2405247;Next Day;07.10.2024;1540225;Italy;1036921;Bathroom;46;89.3;Advance Payment
2405248;Express;08.10.2024;3736999;Slovakia;1062897;Lights;14;8.4;Apple Pay
2405249;Express;08.10.2024;2972468;Slovakia;1002089;Kitchen;15;11.15;Credit Card - VISA
2405250;Express;08.10.2024;3537100;Switzerland;1031162;Lights;9;8.99;Credit Card - VISA
2405251;Next Day;08.10.2024;1860944;Austria;1059894;Lights;46;7.49;Debit Card - Maestro
2405252;Regular;08.10.2024;1213321;Italy;1018245;Heating;52;2.74;Apple Pay
2405253;Regular;08.10.2024;1341721;Czech Republic;1013403;Heating;35;4.99;Debit Card - Maestro
2405254;Regular;08.10.2024;5040873;Austria;1091151;Kitchen;38;5.97;Credit Card - Mastercard
2405255;Regular;08.10.2024;2008543;Austria;1078540;Heating;46;24.49;Debit Card - Maestro
2405256;Express;08.10.2024;5922244;Germany;1038110;Heating;9;4.2;PayPal
2405257;Regular;08.10.2024;3824764;France;1082220;Lights;10;5.77;Credit Card - Mastercard
2405258;Next Day;08.10.2024;5520830;Germany;1064834;Bathroom;42;19.99;Credit Card - Mastercard
2405259;Regular;08.10.2024;3865918;Germany;1060544;Kitchen;46;1.49;Direct Debit
2405260;Regular;08.10.2024;2272034;Switzerland;1040261;Heating;26;4.2;Apple Pay
2405261;Next Day;08.10.2024;2272034;Switzerland;1040261;Heating;27;4.2;Apple Pay
2405262;Regular;08.10.2024;5250041;Switzerland;1088115;Heating;55;1.25;Direct Debit
2405263;Regular;08.10.2024;1223641;Germany;1062489;Kitchen;29;2.99;Credit Card - VISA
2405264;Express;08.10.2024;4288360;Germany;1063003;Bathroom;19;49;Advance Payment
2405265;Regular;08.10.2024;5170484;Switzerland;1005141;Heating;27;5;Apple Pay
2405266;Express;08.10.2024;1506494;France;1025032;Living;1;8.65;Advance Payment
2405267;Next Day;08.10.2024;4326762;Slovenia;1073925;Lights;45;0.7;Direct Debit
2405268;Regular;08.10.2024;1506494;France;1025032;Living;9;8.65;Advance Payment
2405269;Next Day;08.10.2024;2272034;Switzerland;1040261;Heating;28;4.2;Apple Pay
2405270;Next Day;08.10.2024;2272034;Switzerland;1040261;Heating;25;4.2;Apple Pay
2405271;Express;08.10.2024;5255960;France;1097246;Lights;35;1.92;Credit Card - Mastercard
2405272;Next Day;08.10.2024;2678837;Switzerland;1022927;Heating;1;8.99;Debit Card - Maestro
2405273;Regular;08.10.2024;1860944;Austria;1051336;Bathroom;29;45.51;Debit Card - Maestro
2405274;Next Day;09.10.2024;2841573;Austria;1001394;Heating;13;1.99;PayPal
2405275;Regular;09.10.2024;4972020;Austria;1002386;Bathroom;39;51.94;Credit Card - Mastercard
2405275;Regular;09.10.2024;4972020;Austria;1003669;Kitchen;32;5.83;Credit Card - Mastercard
2405276;Express;09.10.2024;2551476;Austria;1036921;Bathroom;19;89.3;Direct Debit
2405277;Next Day;09.10.2024;2841573;Austria;1001394;Heating;20;1.99;PayPal
2405278;Next Day;09.10.2024;4742824;Germany;1011265;Heating;26;1.99;Credit Card - VISA
2405279;Express;09.10.2024;5126835;Germany;1078540;Heating;30;24.49;Apple Pay
2405280;Regular;09.10.2024;3858002;Switzerland;1054575;Bathroom;29;6.32;Credit Card - American Express
2405281;Regular;09.10.2024;3858002;Switzerland;1054575;Bathroom;25;6.32;Credit Card - American Express
2405282;Regular;09.10.2024;4972020;Austria;1003669;Kitchen;35;5.83;Credit Card - Mastercard
2405283;Next Day;09.10.2024;4972020;Austria;1003669;Kitchen;36;5.83;Credit Card - Mastercard
2405284;Next Day;09.10.2024;5896110;Germany;1031183;Heating;44;8.99;Credit Card - Mastercard
2405285;Regular;09.10.2024;5106639;Austria;1000735;Bathroom;8;30;Credit Card - VISA
2405286;Regular;09.10.2024;1213321;Italy;1018245;Heating;53;2.74;Apple Pay
2405287;Express;09.10.2024;2841729;Germany;1047902;Bathroom;8;52.2;Direct Debit
2405288;Next Day;09.10.2024;1400282;France;1028098;Bathroom;37;8.54;Apple Pay
2405289;Next Day;10.10.2024;1602853;Hungary;1055580;Bathroom;28;5.02;Credit Card - VISA
2405290;Express;10.10.2024;2551476;Austria;1042045;Heating;53;1.99;Direct Debit
2405291;Express;10.10.2024;4567826;Austria;1035341;Bathroom;1;5.57;Apple Pay
2405292;Regular;10.10.2024;4288360;Germany;1050585;Bathroom;10;43.71;Advance Payment
2405293;Express;10.10.2024;4288360;Germany;1050585;Bathroom;9;43.71;Advance Payment
2405294;Regular;10.10.2024;1223641;Germany;1039688;Bathroom;20;6.21;Credit Card - VISA
2405295;Next Day;10.10.2024;2604895;Germany;1089095;Bathroom;33;5.13;Credit Card - VISA
2405296;Express;10.10.2024;5357078;Austria;1048282;Bathroom;51;0.96;Credit Card - American Express
2405297;Express;10.10.2024;5357078;Austria;1048282;Bathroom;49;0.96;Credit Card - American Express
2405298;Regular;10.10.2024;4742824;Germany;1011265;Heating;27;1.99;Credit Card - VISA
2405299;Next Day;10.10.2024;4742824;Germany;1011265;Heating;24;1.99;Credit Card - VISA
2405300;Next Day;10.10.2024;1855604;Austria;1036470;Bathroom;29;10.49;Direct Debit
2405301;Regular;10.10.2024;3997058;Austria;1012004;Bathroom;8;55.81;Debit Card - Maestro
2405302;Express;10.10.2024;1223641;Germany;1062489;Kitchen;26;2.99;Credit Card - VISA
2405303;Express;10.10.2024;2820914;Switzerland;1077594;Lights;4;7.86;Credit Card - American Express
2405304;Regular;10.10.2024;2272034;Switzerland;1011869;Bathroom;14;6.02;Apple Pay
2405305;Regular;10.10.2024;4567826;Austria;1080834;Bathroom;26;5.01;Apple Pay
2405306;Express;10.10.2024;5078466;Austria;1058643;Living;17;99;Instant Bank Transfer
2405307;Express;11.10.2024;4257903;Switzerland;1059391;Bathroom;41;154.12;PayPal
2405308;Express;11.10.2024;2111035;Austria;1027648;Heating;30;3.3;Direct Debit
2405308;Express;11.10.2024;2111035;Austria;1022175;Kitchen;22;6.22;Direct Debit
2405309;Next Day;11.10.2024;1167101;Austria;1055043;Bathroom;39;15.1;Credit Card - VISA
2405310;Regular;11.10.2024;1167101;Austria;1055043;Bathroom;34;15.1;Credit Card - VISA
2405311;Next Day;11.10.2024;5182951;Austria;1091903;Bathroom;1;28.63;Instant Bank Transfer
2405312;Express;11.10.2024;2165239;Austria;1053201;Kitchen;23;0.5;Direct Debit
2405313;Regular;11.10.2024;5557185;Czech Republic;1093851;Heating;24;13.99;Debit Card - Maestro
2405313;Regular;11.10.2024;4972020;Austria;1003669;Kitchen;34;5.83;Credit Card - Mastercard
2405314;Express;11.10.2024;4972020;Austria;1003669;Kitchen;39;5.83;Credit Card - Mastercard
2405315;Express;11.10.2024;3019106;Germany;1068169;Bathroom;45;26;Direct Debit
2405315;Express;11.10.2024;5414973;Austria;1083142;Living;52;6.25;PayPal
2405316;Express;11.10.2024;5896110;Germany;1017925;Heating;27;10.25;Credit Card - Mastercard
2405317;Express;11.10.2024;4257903;Switzerland;1059391;Bathroom;48;154.12;PayPal
2405318;Next Day;11.10.2024;1335605;Switzerland;1062289;Kitchen;6;5.33;Debit Card - Maestro
2405319;Regular;11.10.2024;5904138;Slovenia;1082258;Heating;17;1.1;Debit Card - Maestro
2405320;Express;11.10.2024;2165239;Austria;1053201;Kitchen;21;0.5;Direct Debit
2405321;Next Day;11.10.2024;5557185;Czech Republic;1093851;Heating;23;13.99;Debit Card - Maestro
2405322;Regular;12.10.2024;4567826;Austria;1089740;Heating;24;5.5;Apple Pay
2405323;Express;12.10.2024;2272034;Switzerland;1040261;Heating;22;4.2;Apple Pay
2405324;Next Day;12.10.2024;2678837;Switzerland;1022927;Heating;6;8.99;Debit Card - Maestro
2405325;Next Day;12.10.2024;4464901;Slovenia;1096927;Bathroom;43;24.49;PayPal
2405326;Regular;12.10.2024;1400137;Austria;1003669;Kitchen;18;5.83;Credit Card - VISA
2405327;Regular;12.10.2024;1443798;Hungary;1042666;Kitchen;14;3.1;Credit Card - VISA
2405328;Express;12.10.2024;4288360;Germany;1073660;Kitchen;54;0.5;Advance Payment
2405328;Express;12.10.2024;3082039;Switzerland;1078835;Kitchen;17;0.95;Instant Bank Transfer
2405329;Express;12.10.2024;3859907;Hungary;1079120;Kitchen;20;7.17;Direct Debit
2405330;Next Day;12.10.2024;4453575;Slovenia;1064120;Bathroom;1;35.89;Debit Card - Maestro
2405331;Express;12.10.2024;1512616;Switzerland;1004974;Bathroom;54;13.99;PayPal
2405332;Regular;12.10.2024;3082039;Switzerland;1078835;Kitchen;16;0.95;Instant Bank Transfer
2405333;Next Day;12.10.2024;1512616;Switzerland;1004974;Bathroom;53;13.99;PayPal
2405334;Regular;12.10.2024;1167101;Austria;1055043;Bathroom;34;15.1;Credit Card - VISA
2405335;Express;12.10.2024;2126160;Germany;1018980;Lights;12;3.14;Credit Card - Mastercard
2405336;Regular;12.10.2024;1594524;Switzerland;1014912;Living;46;19.99;Instant Bank Transfer
2405337;Express;13.10.2024;1237122;Hungary;1087430;Lights;22;0.96;PayPal
2405338;Next Day;13.10.2024;5414973;Austria;1083142;Living;44;6.25;PayPal
2405339;Express;13.10.2024;1478600;Italy;1072150;Bathroom;47;56.2;Credit Card - Mastercard
2405340;Next Day;13.10.2024;2841729;Germany;1047902;Bathroom;2;52.2;Direct Debit
2405341;Regular;13.10.2024;1400137;Austria;1021910;Heating;22;1.99;Credit Card - VISA
2405342;Express;13.10.2024;5357078;Austria;1048282;Bathroom;47;0.96;Credit Card - American Express
2405343;Regular;13.10.2024;3038655;Switzerland;1024078;Heating;34;0.99;Debit Card - Maestro
2405343;Regular;13.10.2024;2472373;Czech Republic;1065281;Bathroom;51;75.23;Credit Card - Mastercard
2405344;Express;13.10.2024;3646808;Slovakia;1023540;Bathroom;48;69.64;Credit Card - VISA
2405344;Express;13.10.2024;3646808;Slovakia;1007949;Bathroom;12;19.99;Credit Card - VISA
2405345;Next Day;13.10.2024;4152251;Germany;1045293;Kitchen;35;6.47;PayPal
2405346;Next Day;13.10.2024;2302108;Germany;1002263;Kitchen;44;2.5;Debit Card - Maestro
2405347;Regular;13.10.2024;5496300;Czech Republic;1051850;Kitchen;35;9.03;Credit Card - VISA
2405347;Regular;13.10.2024;5496300;Czech Republic;1038665;Lights;3;0.7;Credit Card - VISA
2405348;Next Day;13.10.2024;2302108;Germany;1002263;Kitchen;45;2.5;Debit Card - Maestro
2405349;Express;13.10.2024;5496300;Czech Republic;1051850;Kitchen;35;9.03;Credit Card - VISA
2405350;Regular;13.10.2024;3646808;Slovakia;1023540;Bathroom;50;69.64;Credit Card - VISA
2405351;Regular;13.10.2024;1237122;Hungary;1087430;Lights;24;0.96;PayPal
2405352;Express;14.10.2024;3219661;Switzerland;1075474;Heating;27;24.49;Credit Card - VISA
2405353;Express;14.10.2024;2325455;Germany;1038110;Heating;8;4.2;Credit Card - Mastercard
2405354;Regular;14.10.2024;2656005;Italy;1053984;Bathroom;15;1.49;Credit Card - Mastercard
2405355;Next Day;14.10.2024;2623416;Switzerland;1082220;Lights;33;5.77;Debit Card - Maestro
2405356;Regular;14.10.2024;3899129;France;1001016;Bathroom;31;11.55;Credit Card - VISA
2405357;Next Day;14.10.2024;3899129;France;1001016;Bathroom;31;11.55;Credit Card - VISA
2405358;Express;14.10.2024;1478600;Italy;1072150;Bathroom;44;56.2;Credit Card - Mastercard
2405359;Next Day;14.10.2024;1243053;Slovenia;1079451;Bathroom;25;3.5;Credit Card - Mastercard
2405360;Express;14.10.2024;5496300;Czech Republic;1093095;Bathroom;19;14.19;Credit Card - VISA
2405361;Express;14.10.2024;4240012;Germany;1024037;Kitchen;7;16.11;Debit Card - Maestro
2405361;Express;14.10.2024;4240012;Germany;1034149;Kitchen;15;8.33;Debit Card - Maestro
2405362;Express;14.10.2024;3410397;Slovakia;1030802;Bathroom;9;66.67;Credit Card - VISA
2405363;Next Day;14.10.2024;2302108;Germany;1002263;Kitchen;40;2.5;Debit Card - Maestro
2405364;Express;14.10.2024;3646808;Slovakia;1023540;Bathroom;52;69.64;Credit Card - VISA
2405365;Next Day;14.10.2024;3646808;Slovakia;1023540;Bathroom;49;69.64;Credit Card - VISA
2405366;Regular;14.10.2024;2623416;Switzerland;1094755;Living;25;6.22;Debit Card - Maestro
2405367;Express;14.10.2024;1448282;Austria;1032777;Kitchen;24;5.3;Debit Card - Maestro
2405368;Regular;14.10.2024;2163315;Italy;1074274;Kitchen;40;12.98;Credit Card - American Express
2405369;Express;14.10.2024;1400137;Austria;1021910;Heating;23;1.99;Credit Card - VISA
2405370;Express;14.10.2024;3899129;France;1019175;Lights;9;5.53;Credit Card - VISA
2405371;Regular;14.10.2024;2150441;Germany;1071829;Heating;44;0.99;PayPal
2405372;Express;14.10.2024;4476424;Italy;1054817;Bathroom;44;7.87;PayPal
2405373;Next Day;14.10.2024;4326762;Slovenia;1086457;Bathroom;42;3.63;Direct Debit
2405374;Express;15.10.2024;4257903;Switzerland;1059391;Bathroom;42;154.12;PayPal
2405375;Express;15.10.2024;4288360;Germany;1073660;Kitchen;50;0.5;Advance Payment
2405376;Express;15.10.2024;4430388;Austria;1064432;Bathroom;8;13.99;Credit Card - Mastercard
2405377;Next Day;15.10.2024;2925840;Switzerland;1061407;Living;39;1.99;Credit Card - Mastercard
2405378;Next Day;15.10.2024;1243053;Slovenia;1079451;Bathroom;27;3.5;Credit Card - Mastercard
2405379;Express;15.10.2024;5496300;Czech Republic;1058388;Lights;27;1;Credit Card - VISA
2405380;Regular;15.10.2024;3899129;France;1019175;Lights;10;5.53;Credit Card - VISA
2405381;Next Day;15.10.2024;3059697;Germany;1082736;Bathroom;18;6.89;Advance Payment
2405381;Next Day;15.10.2024;3059697;Germany;1054465;Lights;7;0.7;Advance Payment
2405382;Regular;15.10.2024;5244642;Germany;1021975;Heating;25;1.25;Direct Debit
2405383;Express;15.10.2024;3142331;Germany;1072251;Bathroom;38;69;PayPal
2405383;Express;15.10.2024;3142331;Germany;1019525;Bathroom;27;1.49;PayPal
2405384;Regular;15.10.2024;5523334;Austria;1066903;Heating;8;19.99;Credit Card - Diners
2405385;Express;15.10.2024;4830308;Italy;1082130;Heating;20;5.26;Credit Card - VISA
2405386;Next Day;15.10.2024;5496300;Czech Republic;1058388;Lights;26;1;Credit Card - VISA
2405387;Regular;15.10.2024;1930420;Italy;1097378;Bathroom;13;24.49;Debit Card - Maestro
2405388;Next Day;15.10.2024;5924806;Germany;1070664;Bathroom;32;46.2;Debit Card - Maestro
2405389;Regular;15.10.2024;2015456;Switzerland;1024236;Bathroom;20;24.49;Credit Card - VISA
2405390;Express;15.10.2024;2163315;Italy;1074274;Kitchen;36;12.98;Credit Card - American Express
2405391;Express;15.10.2024;4304957;Slovenia;1062895;Bathroom;1;70.2;Debit Card - Maestro
2405391;Express;15.10.2024;4304957;Slovenia;1088507;Bathroom;11;4.98;Debit Card - Maestro
2405392;Express;16.10.2024;5654324;Slovakia;1025449;Bathroom;8;10.84;Direct Debit
2405393;Regular;16.10.2024;4830308;Italy;1082130;Heating;16;5.26;Credit Card - VISA
2405394;Next Day;16.10.2024;4830308;Italy;1082130;Heating;13;5.26;Credit Card - VISA
2405395;Next Day;16.10.2024;5924806;Germany;1070664;Bathroom;39;46.2;Debit Card - Maestro
2405396;Next Day;16.10.2024;2648564;Slovakia;1073660;Kitchen;27;0.5;Credit Card - Mastercard
2405397;Express;16.10.2024;4088479;Hungary;1016194;Heating;36;14;Credit Card - Mastercard
2405397;Express;16.10.2024;2925840;Switzerland;1015131;Lights;1;5.4;Credit Card - Mastercard
2405398;Regular;16.10.2024;1312747;Germany;1056681;Kitchen;37;16.92;Credit Card - Diners
2405399;Express;16.10.2024;3899129;France;1001016;Bathroom;26;11.55;Credit Card - VISA
2405400;Express;16.10.2024;5355536;Czech Republic;1087753;Lights;32;0.71;Credit Card - VISA
2405401;Regular;16.10.2024;4304957;Slovenia;1062895;Bathroom;1;70.2;Debit Card - Maestro
2405402;Regular;16.10.2024;4055677;Germany;1061269;Bathroom;5;58.2;Advance Payment
2405403;Express;17.10.2024;5924806;Germany;1070664;Bathroom;40;46.2;Debit Card - Maestro
2405404;Regular;17.10.2024;2111035;Austria;1022175;Kitchen;23;6.22;Direct Debit
2405405;Regular;17.10.2024;2439882;Czech Republic;1057786;Bathroom;19;11.51;Advance Payment
2405405;Regular;17.10.2024;2439882;Czech Republic;1006157;Lights;35;7.91;Advance Payment
2405405;Regular;17.10.2024;2439882;Czech Republic;1025393;Living;17;8.64;Advance Payment
2405406;Next Day;17.10.2024;5924806;Germany;1083142;Living;8;6.25;Debit Card - Maestro
2405407;Express;17.10.2024;5924806;Germany;1083142;Living;5;6.25;Debit Card - Maestro
2405408;Express;17.10.2024;4775459;Switzerland;1088826;Heating;50;3.6;Credit Card - Mastercard
2405409;Regular;17.10.2024;2470038;Austria;1060164;Kitchen;6;5.74;Debit Card - Maestro
2405410;Next Day;17.10.2024;3197618;Switzerland;1054391;Bathroom;28;8.55;Credit Card - VISA
2405411;Express;17.10.2024;1826678;Switzerland;1002089;Kitchen;1;11.15;Credit Card - Mastercard
2405412;Express;17.10.2024;2439882;Czech Republic;1057786;Bathroom;16;11.51;Advance Payment
2405413;Regular;17.10.2024;5492159;Germany;1050234;Lights;33;8.99;Credit Card - Mastercard
2405414;Express;17.10.2024;5924806;Germany;1090712;Lights;10;1.2;Debit Card - Maestro
2405415;Regular;17.10.2024;2472373;Czech Republic;1019525;Bathroom;22;1.49;Credit Card - Mastercard
2405416;Next Day;17.10.2024;3441822;Belgium;1032695;Living;18;1.99;Instant Bank Transfer
2405417;Next Day;17.10.2024;1057092;Germany;1090796;Living;22;11.25;PayPal
2405418;Express;17.10.2024;3178897;France;1085912;Bathroom;27;0.7;PayPal
2405419;Next Day;17.10.2024;3178897;France;1085912;Bathroom;30;0.7;PayPal
2405420;Regular;17.10.2024;2015456;Switzerland;1023719;Bathroom;48;8.99;Credit Card - VISA
2405421;Express;17.10.2024;2925840;Switzerland;1015131;Lights;6;5.4;Credit Card - Mastercard
2405422;Express;17.10.2024;1059819;Czech Republic;1040955;Heating;6;2.5;Credit Card - VISA
2405423;Next Day;17.10.2024;1527455;Austria;1088207;Bathroom;27;14.48;PayPal
2405424;Next Day;17.10.2024;3142331;Germany;1087825;Kitchen;1;6.05;PayPal
2405425;Express;17.10.2024;1527455;Austria;1015504;Bathroom;32;8.99;PayPal
2405426;Next Day;17.10.2024;4289234;Austria;1067614;Bathroom;50;22.6;Direct Debit
2405427;Express;18.10.2024;4613712;Hungary;1032947;Bathroom;8;14.83;PayPal
2405428;Express;18.10.2024;5123121;Germany;1035584;Bathroom;43;19.99;Credit Card - Diners
2405428;Express;18.10.2024;5123121;Germany;1030251;Kitchen;35;0.5;Credit Card - Diners
2405428;Express;18.10.2024;5123121;Germany;1075842;Lights;43;0.97;Credit Card - Diners
2405429;Express;18.10.2024;4993192;Austria;1060833;Living;34;6.5;Credit Card - Mastercard
2405430;Express;18.10.2024;1057092;Germany;1090796;Living;22;11.25;PayPal
2405431;Express;18.10.2024;3441822;Belgium;1032695;Living;28;1.99;Instant Bank Transfer
2405432;Next Day;18.10.2024;1855604;Austria;1081995;Kitchen;5;8.32;Direct Debit
2405433;Regular;18.10.2024;1855604;Austria;1081995;Kitchen;3;8.32;Direct Debit
2405434;Next Day;18.10.2024;5123121;Germany;1075842;Lights;45;0.97;Credit Card - Diners
2405434;Next Day;18.10.2024;4993192;Austria;1060833;Living;33;6.5;Credit Card - Mastercard
2405435;Express;18.10.2024;2531590;Germany;1022927;Heating;19;8.99;Credit Card - Mastercard
2405436;Regular;18.10.2024;5949069;Austria;1056242;Kitchen;38;0.5;Credit Card - VISA
2405437;Next Day;18.10.2024;1055368;Germany;1034143;Kitchen;48;2.99;Direct Debit
2405438;Express;18.10.2024;1055368;Germany;1065554;Bathroom;10;30;Direct Debit
2405439;Regular;18.10.2024;2015456;Switzerland;1066203;Living;5;35;Credit Card - VISA
2405440;Express;18.10.2024;4304957;Slovenia;1008364;Heating;46;8.99;Debit Card - Maestro
2405441;Express;18.10.2024;5244642;Germany;1001234;Lights;51;8.37;Direct Debit
2405442;Next Day;18.10.2024;1839429;Switzerland;1079120;Kitchen;35;7.17;Credit Card - VISA
2405443;Express;18.10.2024;5496300;Czech Republic;1080460;Heating;41;3.3;Credit Card - VISA
2405444;Express;18.10.2024;3819380;Switzerland;1032280;Kitchen;22;0.5;Credit Card - VISA
2405444;Express;18.10.2024;3819380;Switzerland;1093853;Kitchen;41;2.14;Credit Card - VISA
2405445;Regular;18.10.2024;3186185;Hungary;1051336;Bathroom;34;45.51;Credit Card - Diners
2405446;Regular;18.10.2024;4959439;Hungary;1089536;Bathroom;17;3.77;Credit Card - Diners
2405447;Next Day;18.10.2024;4152251;Germany;1066140;Bathroom;48;12.65;PayPal
2405448;Express;18.10.2024;4304957;Slovenia;1008364;Heating;42;8.99;Debit Card - Maestro
2405449;Next Day;18.10.2024;1729746;Austria;1012926;Kitchen;19;1.49;Direct Debit
2405450;Next Day;19.10.2024;1408747;Hungary;1088365;Heating;1;8.99;Advance Payment
2405451;Regular;19.10.2024;4304957;Slovenia;1088507;Bathroom;9;4.98;Debit Card - Maestro
2405452;Express;19.10.2024;5432156;Germany;1057284;Heating;27;14;Apple Pay
2405453;Regular;19.10.2024;4152251;Germany;1066140;Bathroom;50;12.65;PayPal
2405453;Regular;19.10.2024;5016586;Austria;1035953;Heating;16;5.26;Apple Pay
2405454;Next Day;19.10.2024;5016586;Austria;1035953;Heating;20;5.26;Apple Pay
2405455;Express;19.10.2024;2931289;Switzerland;1057875;Lights;18;0.86;Debit Card - Maestro
2405456;Express;19.10.2024;5496300;Czech Republic;1028394;Heating;40;7.51;Credit Card - VISA
2405457;Regular;19.10.2024;3324604;Italy;1036010;Bathroom;15;61.76;Direct Debit
2405458;Express;19.10.2024;5432156;Germany;1057284;Heating;27;14;Apple Pay
2405459;Next Day;19.10.2024;3819380;Switzerland;1032280;Kitchen;14;0.5;Credit Card - VISA
2405460;Next Day;19.10.2024;1243053;Slovenia;1011353;Living;10;6.5;Credit Card - Mastercard
2405461;Express;19.10.2024;2678837;Switzerland;1068695;Kitchen;27;5.49;Debit Card - Maestro
2405462;Regular;19.10.2024;3819380;Switzerland;1093853;Kitchen;44;2.14;Credit Card - VISA
2405463;Next Day;19.10.2024;3819380;Switzerland;1093853;Kitchen;45;2.14;Credit Card - VISA
2405464;Regular;19.10.2024;3819380;Switzerland;1093853;Kitchen;41;2.14;Credit Card - VISA
2405465;Regular;19.10.2024;3178897;France;1085912;Bathroom;37;0.7;PayPal
2405466;Express;19.10.2024;2675695;Czech Republic;1098288;Bathroom;22;30;Credit Card - Mastercard
2405467;Next Day;19.10.2024;4111664;Austria;1038833;Living;35;4.53;Credit Card - Mastercard
2405468;Next Day;19.10.2024;3324604;Italy;1036010;Bathroom;14;61.76;Direct Debit
2405469;Next Day;19.10.2024;2675695;Czech Republic;1098288;Bathroom;15;30;Credit Card - Mastercard
2405470;Regular;19.10.2024;5123121;Germany;1030251;Kitchen;45;0.5;Credit Card - Diners
2405471;Express;20.10.2024;3853521;Germany;1073218;Kitchen;34;5.46;Debit Card - Maestro
2405472;Express;20.10.2024;3082161;Austria;1068013;Heating;16;3;Debit Card - Maestro
2405472;Express;20.10.2024;1729746;Austria;1012926;Kitchen;18;1.49;Direct Debit
2405472;Express;20.10.2024;3082161;Austria;1087927;Kitchen;45;4.39;Debit Card - Maestro
2405473;Next Day;20.10.2024;3489178;Austria;1047130;Heating;41;5.03;Direct Debit
2405474;Express;20.10.2024;3186185;Hungary;1051336;Bathroom;30;45.51;Credit Card - Diners
2405475;Regular;20.10.2024;2349230;Austria;1047574;Heating;12;3.3;PayPal
2405476;Regular;20.10.2024;2163315;Italy;1020761;Heating;33;3.62;Credit Card - American Express
2405477;Next Day;20.10.2024;3563733;Slovenia;1019525;Bathroom;12;1.49;Credit Card - Mastercard
2405477;Next Day;20.10.2024;3563733;Slovenia;1011436;Kitchen;5;0.5;Credit Card - Mastercard
2405478;Next Day;20.10.2024;1059819;Czech Republic;1060198;Kitchen;16;1.39;Credit Card - VISA
2405479;Next Day;20.10.2024;2797717;Slovakia;1085604;Living;8;35;Direct Debit
2405480;Express;20.10.2024;4326762;Slovenia;1076988;Bathroom;4;62.74;Direct Debit
2405481;Regular;20.10.2024;4111664;Austria;1038833;Living;44;4.53;Credit Card - Mastercard
2405482;Next Day;20.10.2024;3510539;Switzerland;1063573;Kitchen;19;8.68;Debit Card - Maestro
2405483;Express;20.10.2024;3510539;Switzerland;1063573;Kitchen;21;8.68;Debit Card - Maestro
